"","zip","Entertainment ($000), 2017","% Black Population, 2017","% Asian Population, 2017","Social, recreation, health club membership ($000), 2017","Prescription drugs ($000), 2017","Healthcare ($000), 2017","suicides","city","state","latitude","longitude"
"947","90670",14563.6,2.2333,4.9609,887.5,1337.7,22160.9,14,"Santa Fe Springs","CA",33.933551,-118.06821
"948","93210",14289.1,8.7534,2.5722,854.4,1249.1,21457.5,23,"Coalinga","CA",36.194736,-120.30865
"949","95817",14186.3,20.5514,9.1372,796.9,1229.7,21121.2,31,"Sacramento","CA",38.551106,-121.45996
"950","93728",14103.1,5.5837,5.0334,720.3,1403.2,22751.9,25,"Fresno","CA",36.758598,-119.81022
"951","95422",14061.5,4.2763,1.4165,712,1517.1,23217.8,65,"Clearlake","CA",38.956206,-122.63523
"952","95368",14019.7,3.0204,6.0478,904.8,1089.9,19913,10,"Salida","CA",37.708727,-121.08928
"953","95946",14009.5,0.4458,1.5497,933.7,1327.2,21027.1,18,"Penn Valley","CA",39.207828,-121.20021
"954","95451",14001.7,1.2349,1.3653,853.1,1354.2,21474.8,29,"Kelseyville","CA",38.939725,-122.78548
"955","95304",13888.8,10.8652,10.5988,1014.2,1029.4,18789.6,15,"Banta","CA",37.889849,-121.253872
"956","95605",13884.7,4.2051,8.8948,802.4,1254,21189.2,24,"West Sacramento","CA",38.592155,-121.52805
"957","95425",13813.3,0.6809,1.317,905.7,1244.8,20418.6,22,"Cloverdale","CA",38.795668,-122.997
"958","93960",13780.7,9.891,3.4141,844.9,1126.2,20243,22,"Soledad","CA",36.41176,-121.32617
"959","95726",13682.3,0.3057,1.2737,890.7,1262.6,20473.7,33,"Pollock Pines","CA",38.749713,-120.53386
"960","95203",13663.3,9.598,10.0676,759.2,1246.1,21116.4,24,"Stockton","CA",37.954823,-121.30735
"961","90701",13646.5,3.4454,37.8269,853.5,1054.7,20331.1,11,"Artesia","CA",33.867215,-118.08062
"962","93930",13643.3,1.0979,1.6469,848.3,1135.5,19962.6,18,"King City","CA",36.21106,-121.05986
"963","92313",13627.4,5.9168,7.8133,916.4,1107.7,19291.5,18,"Grand Terrace","CA",34.030714,-117.31174
"964","95453",13572,1.2574,1.8223,842.3,1303.7,20614.6,41,"Lakeport","CA",39.051698,-122.92071
"965","94028",13550.4,0.3624,7.5959,1337.3,874.4,15746,9,"Portola Valley","CA",37.374421,-122.213
"966","91502",13474.5,3.6826,11.3066,786,1218,20429.6,13,"Burbank","CA",34.177606,-118.30954
"967","94574",13433.8,0.6216,2.5569,1052.2,1063,17913.5,13,"Saint Helena","CA",38.511241,-122.45695
"968","93247",13355.8,0.7033,2.3297,752.4,1240.7,20857.5,17,"Lindsay","CA",36.201983,-119.08589
"969","93510",13126,1.6209,2.2561,1020.3,998.7,17375.5,22,"Acton","CA",34.497245,-118.18951
"970","95713",13027,0.5289,1.5427,895.7,1124.1,18608.9,23,"Colfax","CA",39.092062,-120.93471
"971","94931",12996.7,2.029,4.5575,875.9,1061.8,18368.4,16,"Cotati","CA",38.328614,-122.71044
"972","92274",12963.8,4.9537,0.9091,662.4,1292.9,21155.3,13,"Thermal","CA",33.466287,-116.0688
"973","90290",12951,1.4004,4.4013,1164.8,862.3,15614.7,10,"Topanga","CA",34.101447,-118.59933
"974","91935",12937.3,5.756,3.5381,1009.8,987.7,17182.5,18,"Jamul","CA",32.718186,-116.82606
"975","90211",12898.9,2.3551,13.021,984.7,941.4,16930.6,10,"Beverly Hills","CA",34.066009,-118.38271
"976","92241",12881.4,2.0569,1.5448,746.1,1387.3,21021.7,19,"Desert Hot Springs","CA",33.904371,-116.38634
"977","95391",12812.7,7.9143,37.0848,964.7,729,16017.3,4,"Tracy","CA",37.76,-121.63
"978","94939",12763.1,0.9701,4.6315,1102.2,907,15931.5,15,"Larkspur","CA",37.936151,-122.5355
"979","94571",12714.3,4.7564,5.416,830.2,1199.2,19094.8,18,"Rio Vista","CA",38.156909,-121.72075
"980","95814",12681.3,12.4125,9.5141,718.5,1118.5,18743.7,33,"Sacramento","CA",38.580255,-121.49125
"981","93449",12652.1,0.6868,2.9713,902.7,1078.6,17731.9,11,"Pismo Beach","CA",35.150886,-120.65401
"982","93203",12646.5,1.0952,1.0998,641.8,1175,20243.4,5,"Arvin","CA",35.161923,-118.84655
"983","92320",12375.7,1.5201,1.8899,781,1212,19098,18,"Calimesa","CA",33.984551,-117.03767
"984","93301",12353.9,13.1181,2.9308,685.4,1137,18800.9,31,"Bakersfield","CA",35.381408,-119.01935
"985","93546",12302.7,0.3456,2.0126,791.2,1009.7,17499,5,"Mammoth Lakes","CA",37.621587,-118.86279
"986","95018",12286.8,0.9968,2.347,904.2,959.2,16641.5,24,"Felton","CA",37.057708,-122.05967
"987","92210",12278.1,1.3618,3.0517,991.1,1055.3,16703.5,10,"Indian Wells","CA",33.70129,-116.34148
"988","92252",12079.3,2.9733,1.9297,709.6,1166.5,18685.4,36,"Joshua Tree","CA",34.175926,-116.29137
"989","93428",12078,0.3027,2.188,878.1,1065.8,17103,15,"Cambria","CA",35.563246,-121.07736
"990","94027",12063.6,1.1017,16.6977,1175.3,769.3,14167.8,7,"Atherton","CA",37.458615,-122.20009
"991","95065",11986.8,1.4233,4.2826,949.4,916.1,15823,10,"Santa Cruz","CA",37.010322,-121.98523
"992","95119",11944.2,3.9556,19.8769,949.8,770.4,15064,3,"San Jose","CA",37.232244,-121.79092
"993","93927",11709.3,1.0739,1.2842,687.5,978.7,17549.7,9,"Greenfield","CA",36.300819,-121.2904
"994","93463",11602.8,1.0091,1.7206,888.5,932.4,15674.2,9,"Solvang","CA",34.608938,-120.13838
"995","95357",11585.8,2.8329,6.9435,720.6,1014.4,17327.1,17,"Modesto","CA",37.667196,-120.9061
"996","93505",11545.8,18.9075,3.5754,671,982.6,16956.5,24,"California City","CA",35.139327,-117.91473
"997","95948",11417.4,0.7053,3.8101,672,1084.2,17719.3,18,"Gridley","CA",39.35217,-121.71129
"998","90305",11396.1,82.7522,1.0501,515.4,917.6,16271.5,8,"Inglewood","CA",33.960263,-118.3252
"999","95683",11363,2.9376,3.8604,916.5,857.9,14768.2,15,"Sloughhouse","CA",38.492811,-121.10036
"1000","93644",11320.7,0.6544,1.4606,709.1,1133.7,17611.7,28,"Oakhurst","CA",37.405699,-119.56754
"1001","95694",11250.8,0.8622,1.4939,751.8,951.5,16215.3,12,"Winters","CA",38.537434,-121.97757
"1002","96019",11232.1,0.7476,3.556,617.7,1113.2,17878.4,21,"Shasta Lake","CA",40.682393,-122.36824
"1003","95360",11064.8,2.0006,2.3276,643.7,994.6,16935.4,8,"Newman","CA",37.312014,-121.0314
"1004","93924",10979.2,0.5109,2.1392,877.7,874.2,14561.9,13,"Carmel Valley","CA",36.447533,-121.68611
"1005","91978",10943.1,9.7016,7.4456,716.9,881,15548.7,16,"Spring Valley","CA",32.732539,-116.95091
"1006","93212",10932.4,10.9533,0.8832,596,1032,17138.9,20,"Corcoran","CA",36.085342,-119.5548
"1007","96097",10931,0.8547,1.665,623.3,1116.3,17377.4,26,"Yreka","CA",41.749249,-122.64479
"1008","93543",10882.7,6.7135,1.6684,665.3,963.4,16290.6,18,"Littlerock","CA",34.533321,-117.94904
"1009","93241",10861.8,0.8645,0.643,565.6,1002,17086.5,8,"Lamont","CA",35.256873,-118.91325
"1010","92325",10835.8,1.1173,1.355,687.4,972.8,16041.9,36,"Crestline","CA",34.242567,-117.28654
"1011","90094",10825.1,11.1331,24.3609,843,654.8,13468.2,5,"Los Angeles","CA",33.786594,-118.298662
"1012","95811",10686.2,11.9308,13.6718,597,874.1,15549.4,14,"Sacramento","CA",38.59,-121.49
"1013","95334",10661.7,0.6677,16.4579,589.8,949.9,16826.6,12,"Livingston","CA",37.38025,-120.72614
"1014","95742",10653.1,6.4037,36.4551,785.5,614.9,13621.6,4,"Rancho Cordova","CA",38.607756,-121.18367
"1015","95005",10642.8,0.712,1.4676,795.3,803.2,14043.7,15,"Ben Lomond","CA",37.084347,-122.08524
"1016","92624",10520.6,0.6777,3.2529,750.9,898.4,14900.8,19,"Capistrano Beach","CA",33.460727,-117.66467
"1017","90014",10470.9,22.8461,11.389,538.2,918.1,15715.1,24,"Los Angeles","CA",34.042912,-118.25193
"1018","95642",10470.8,0.7659,1.4261,646,1025.9,16138.8,23,"Jackson","CA",38.359772,-120.75324
"1019","95932",10359.4,0.6596,1.6229,635.5,923.8,15533.7,12,"Colusa","CA",39.254875,-122.04572
"1020","90248",10282.7,21.712,27.7445,584.4,865.3,16021.1,12,"Gardena","CA",33.870466,-118.28813
"1021","93648",10280.4,0.6177,1.4392,551,954.2,16222.9,7,"Parlier","CA",36.61365,-119.52873
"1022","95326",10262.4,0.8713,2.6535,665.1,889.7,15025.6,11,"Hughson","CA",37.59471,-120.86419
"1023","96067",10212.9,1.5636,2.5965,633.1,964.6,15422.2,20,"Mount Shasta","CA",41.317771,-122.31207
"1024","90755",10171.1,13.3975,21.6665,653.8,760,14253.4,11,"Long Beach","CA",33.801783,-118.168691
"1025","93460",10149,0.7256,2.3502,841.2,769.5,13147.7,8,"Santa Ynez","CA",34.626931,-120.0661
"1026","94515",10077.2,0.546,1.678,698.4,887.3,14508,10,"Calistoga","CA",38.597907,-122.60952
"1027","95386",10064.2,0.8642,1.8026,616.4,875,15027.1,16,"Waterford","CA",37.645632,-120.73812
"1028","95315",10026.5,0.9078,4.5315,573,885.6,15443.8,12,"Delhi","CA",37.428227,-120.77519
"1029","92359",9952.3,4.6899,4.4521,617.3,866,14762.2,18,"Mentone","CA",34.083512,-117.09688
"1030","92861",9952.3,0.7749,16.4926,921.2,665.8,12089.4,5,"Villa Park","CA",33.812662,-117.81623
"1031","91020",9917.2,0.9652,29.4589,696.3,732.4,13656.8,11,"Montrose","CA",34.211494,-118.23104
"1032","95139",9825.9,4.1136,20.9528,773,654.4,12649.3,8,"San Jose","CA",37.226194,-121.76514
"1033","94305",9776,4.3383,31.8308,765.6,577.4,12263.3,8,"Stanford","CA",37.427039,-122.16496
"1034","90716",9749.2,3.543,12.2951,526.7,868.9,15361.2,14,"Hawaiian Gardens","CA",33.828565,-118.07364
"1035","94158",9699.3,4.402,43.0814,779.5,523.7,11691.9,1,"San Francisco","CA",37.76,-122.39
"1036","95046",9574,0.7203,8.4165,757.6,698.5,12534,7,"San Martin","CA",37.088746,-121.60048
"1037","95631",9556.8,0.4935,1.1365,653.2,847.7,13879.1,16,"Foresthill","CA",39.033312,-120.82172
"1038","95693",9532.1,3.4249,6.9653,730.6,728.3,12682,6,"Wilton","CA",38.382367,-121.23708
"1039","95658",9347.4,0.6532,3.0949,678.7,810.2,13300.1,10,"Newcastle","CA",38.87672,-121.14213
"1040","92567",9335.2,2.8517,1.7799,573.1,833.8,14078.3,16,"Nuevo","CA",33.819818,-117.11778
"1041","94572",9295.2,15.0676,23.4434,597.9,724.1,13301.9,10,"Rodeo","CA",38.031271,-122.26213
"1042","90056",9273.5,74.7448,3.5496,535.9,682,12281.3,11,"Los Angeles","CA",33.986212,-118.37099
"1043","95953",9248.3,1.5844,12.1004,535.6,858.9,14477.9,18,"Live Oak","CA",39.25209,-121.69439
"1044","95388",8982.5,2.8729,6.6228,490.7,830.2,14121.4,15,"Winton","CA",37.400193,-120.61094
"1045","93953",8952.2,0.9155,9.1122,775.6,692.2,11517.1,8,"Pebble Beach","CA",36.59081,-121.9461
"1046","95640",8859.3,2.6547,1.6627,582,779.3,12945.1,33,"Ione","CA",38.346132,-120.94516
"1047","95666",8790.7,0.3372,1.0825,557.3,860.6,13454.1,22,"Pioneer","CA",38.529753,-120.41411
"1048","95220",8778.8,0.5934,3.1224,627.9,738.2,12392.9,13,"Acampo","CA",38.200193,-121.23505
"1049","95324",8699.2,0.2918,1.8648,585.6,750.5,12583.6,3,"Hilmar","CA",37.400932,-120.87972
"1050","94710",8682.9,21.4197,12.528,540.3,682,12278.3,6,"Berkeley","CA",37.869976,-122.2981
"1051","95322",8648.2,1.1638,1.9361,494.6,840.1,13601,17,"Gustine","CA",37.187494,-121.03232
"1052","92617",8585.9,1.7181,48.1592,555,554.7,11596.1,5,"Irvine","CA",33.63,-117.83
"1053","95988",8580.7,1.1953,4.9274,521.2,787.3,12994.8,18,"Willows","CA",39.499754,-122.20773
"1054","90040",8507.8,1.3243,2.8616,510.9,777.2,12997.5,6,"Los Angeles","CA",33.997492,-118.15284
"1055","93427",8497.2,0.9503,3.1992,622.9,666.5,11514.6,7,"Buellton","CA",34.613014,-120.2051
"1056","95012",8490.4,1.2193,3.0755,511.7,740.6,12784.1,9,"Castroville","CA",36.768856,-121.75105
"1057","95316",8434.9,0.5314,2.6863,610.6,664.7,11566.2,11,"Denair","CA",37.552329,-120.78463
"1058","93723",8416.4,3.9136,17.9472,563.7,663,12026.1,8,"Fresno","CA",36.77,-119.95
"1059","92250",8408.8,0.4873,1.2236,499.9,796.5,12976.8,9,"Holtville","CA",32.800259,-115.35369
"1060","93022",8266.6,0.3229,1.2576,600.9,669.9,11365.7,20,"Oak View","CA",34.401466,-119.30082
"1061","92091",8188.2,0.7193,5.1697,720.4,597.9,10289.6,5,"Rancho Santa Fe","CA",32.993541,-117.21311
"1062","93620",8187.6,3.8217,1.2803,435.7,808,13151.3,10,"Dos Palos","CA",37.029613,-120.64014
"1063","96141",8184.8,0.6094,1.553,618,626.9,10901.4,1,"Homewood","CA",39.093271,-120.16325
"1064","95619",8177.5,0.5928,1.0538,517.7,788.6,12442.5,9,"Diamond Springs","CA",38.689067,-120.82071
"1065","92408",8160.6,12.5495,18.1811,428,703.3,12678.7,17,"San Bernardino","CA",34.080662,-117.27357
"1066","93640",8142.8,0.9136,0.8202,392.2,791.5,13276.3,8,"Mendota","CA",36.701905,-120.42801
"1067","94304",8125.1,2.2206,29.6657,706.3,505.5,9812.9,6,"Palo Alto","CA",37.397823,-122.16605
"1068","94005",8066.5,1.6186,32.9368,629.7,532.1,10496.6,7,"Brisbane","CA",37.682882,-122.40422
"1069","95623",8009,0.3897,1.8742,564.5,709.5,11520.4,14,"El Dorado","CA",38.639643,-120.84556
"1070","92003",7999.4,1.535,4.0688,598.7,651.6,10976.5,9,"Bonsall","CA",33.289265,-117.20011
"1071","96094",7844.1,4.8763,4.3198,443.8,777.3,12439.3,20,"Weed","CA",41.460403,-122.38544
"1072","92352",7743.7,0.6065,2.0447,496.1,706.5,11538.8,15,"Lake Arrowhead","CA",34.25629,-117.19132
"1073","95436",7713.2,1.1718,1.7955,502.3,694.2,11333.2,11,"Forestville","CA",38.495857,-122.90636
"1074","93250",7708.4,2.517,1.1466,388.4,721.9,12393.7,7,"McFarland","CA",35.670747,-119.21336
"1075","92661",7686.8,0.9613,2.3643,652,550.5,9619.7,5,"Newport Beach","CA",33.601822,-117.89966
"1076","95971",7684,2.3179,1.2801,467.3,727.5,11742.1,11,"Quincy","CA",39.957324,-120.98366
"1077","92254",7677.6,0.5417,0.4445,366.6,750.7,12623.4,13,"Mecca","CA",33.543836,-115.99404
"1078","95832",7669.4,21.5928,37.4991,401.2,611.6,11872.8,9,"Sacramento","CA",38.464667,-121.49643
"1079","95709",7595.5,0.3082,1.4831,529.9,676.4,10996.5,14,"Camino","CA",38.748112,-120.67463
"1080","93240",7578.1,0.3265,0.7346,421.1,827.5,12429.6,24,"Lake Isabella","CA",35.617148,-118.45299
"1081","93625",7538.3,1.4558,10.8534,455.1,659.2,11371.3,6,"Fowler","CA",36.6265,-119.67526
"1082","95467",7487.9,1.2969,1.9542,512.6,628.2,10685.4,9,"Hidden Valley Lake","CA",38.8,-122.55
"1083","95470",7483.4,0.596,1.1921,483,667.2,11017.3,11,"Redwood Valley","CA",39.285782,-123.22064
"1084","95327",7471.5,8.999,0.8863,466.9,723.7,11431.3,24,"Jamestown","CA",37.867243,-120.49157
"1085","95722",7453.6,0.3169,1.5647,542.4,637.3,10563.9,5,"Meadow Vista","CA",39.005098,-121.01891
"1086","93286",7453.1,0.7774,0.9875,404.4,708.7,11757.2,10,"Woodlake","CA",36.431121,-119.10642
"1087","93647",7277.7,0.738,8.4004,381.3,681.3,11652.3,9,"Orosi","CA",36.565252,-119.24273
"1088","92548",7162.2,2.0459,1.4937,391.1,763.9,11803.5,19,"Homeland","CA",33.749656,-117.11706
"1089","92310",7118.9,13.5776,6.6614,385.6,503.4,10263.5,2,"Fort Irwin","CA",35.262763,-116.69452
"1090","92276",7099.6,1.4704,1.9945,387.6,789.6,11893.3,16,"Thousand Palms","CA",33.821318,-116.38023
"1091","91708",7024.9,9.3592,27.8964,516,406.7,8941.2,2,"Chino","CA",34.839964,-115.967051
"1092","92655",6963.9,0.6816,57.2782,432.9,523.6,10546.9,5,"Midway City","CA",33.745166,-117.98569
"1093","95446",6950.8,0.8538,1.4941,421.1,664.8,10541.6,20,"Guerneville","CA",38.509737,-123.00084
"1094","92356",6911,3.1269,1.719,374.7,735.8,11318.3,9,"Lucerne Valley","CA",34.481229,-116.90601
"1095","93223",6884.4,0.6114,0.7452,358.3,661.9,11054.1,10,"Farmersville","CA",36.300574,-119.20552
"1096","93701",6864.6,5.946,10.2568,309.9,656.9,11142.8,10,"Fresno","CA",36.749444,-119.78872
"1097","95685",6855.4,0.6092,2.067,444.1,650.2,10281.8,13,"Sutter Creek","CA",38.394464,-120.79015
"1098","93622",6846.3,0.9428,0.6875,364.4,658.6,10948,5,"Firebaugh","CA",36.800027,-120.57996
"1099","95383",6774.2,0.2398,1.4388,457.2,621,10022.3,11,"Twain Harte","CA",38.055888,-120.23002
"1100","93225",6764.1,0.5746,1.2681,428.2,612.4,10109.4,24,"Frazier Park","CA",34.815266,-119.00404
"1101","94111",6688.4,2.124,46.3548,511.8,468.9,8919.2,12,"San Francisco","CA",37.798228,-122.40027
"1102","96088",6642.1,0.2922,0.9808,404.1,675.9,10418.7,18,"Shingletown","CA",40.504853,-121.83501
"1103","95665",6634,1.1807,1.0899,446.2,618.9,9818.5,12,"Pine Grove","CA",38.40097,-120.64952
"1104","93646",6623.9,0.8471,1.5229,339.5,639.5,10659.6,4,"Orange Cove","CA",36.623699,-119.30892
"1105","95672",6506.2,0.8671,4.1715,514.3,488,8526.3,11,"Rescue","CA",38.71203,-121.0023
"1106","95247",6477.4,0.5505,1.2925,437.1,617.4,9615.6,11,"Murphys","CA",38.146124,-120.45458
"1107","95236",6413.3,0.8264,2.0181,466.7,513,8841.8,4,"Linden","CA",38.018456,-121.05675
"1108","92342",6377.2,5.3285,2.9523,389.2,581.7,9620,20,"Helendale","CA",34.761696,-117.33444
"1109","92662",6314.2,0.5824,2.1925,528.7,496.6,8187.8,12,"Newport Beach","CA",33.606271,-117.89243
"1110","95626",6310.6,2.3239,7.1303,426.6,517.1,9023.2,14,"Elverta","CA",38.727451,-121.45433
"1111","90067",6287.5,0.9874,11.5719,535.5,507.7,8245.6,8,"Los Angeles","CA",34.056709,-118.41183
"1112","95202",6230.3,18.5883,8.6905,257.7,665.6,10413.8,11,"Stockton","CA",37.958723,-121.28805
"1113","95614",6123.4,0.3911,1.2777,441.8,504.5,8487.4,6,"Cool","CA",38.880294,-120.97426
"1114","96073",6101.6,0.5902,0.8173,432.9,538.7,8783.5,13,"Palo Cedro","CA",40.562648,-122.2255
"1115","94037",6092.5,0.9301,4.7414,492.5,435.9,7851.6,3,"Montara","CA",37.539839,-122.50819
"1116","93591",6063.4,11.399,1.1517,358.3,545.5,9191.9,18,"Palmdale","CA",34.596742,-117.84467
"1117","95228",5877.4,0.8115,2.1718,389.1,521.8,8567.6,18,"Copperopolis","CA",37.942532,-120.65786
"1118","93445",5869,0.9002,3.3006,336.2,553.1,9142.7,17,"Oceano","CA",35.097599,-120.61327
"1119","95019",5866.6,1.1486,2.9366,321,549.7,9211.3,2,"Freedom","CA",36.935552,-121.77972
"1120","95692",5853.6,1.6916,5.8137,375.6,492.6,8518,10,"Wheatland","CA",39.030716,-121.43497
"1121","92397",5829.8,1.061,3.0062,384.6,533.6,8698.5,11,"Wrightwood","CA",34.35876,-117.62752
"1122","95222",5824.1,0.4075,2.0853,377.6,537.3,8610.4,13,"Angels Camp","CA",38.087437,-120.58072
"1123","94951",5815.7,1.6791,3.4915,450.7,454,7741.1,9,"Penngrove","CA",38.314531,-122.66097
"1124","95938",5753.4,0.2822,0.9407,402,489,8215.8,7,"Durham","CA",39.624259,-121.79152
"1125","92249",5729.9,0.4883,0.651,345.7,495.9,8572.1,1,"Heber","CA",32.726931,-115.51245
"1126","96052",5720.9,1.1023,1.5653,344.9,577.8,8950.1,4,"Lewiston","CA",40.743423,-122.81414
"1127","92539",5707.7,1.0577,1.25,323.4,586.5,9199.9,13,"Anza","CA",33.55055,-116.67362
"1128","95442",5654.8,1.956,3.3985,426,464.9,7742.9,5,"Glen Ellen","CA",38.367948,-122.52468
"1129","93204",5650.3,7.7334,0.6979,284.6,528.2,9000.5,10,"Avenal","CA",35.930766,-120.10057
"1130","95258",5581,0.4013,6.0201,389.9,473,7989.6,5,"Woodbridge","CA",38.154118,-121.306
"1131","95004",5503.5,0.725,2.4408,424.4,426.4,7388.8,8,"Aromas","CA",36.885056,-121.63082
"1132","92536",5491.4,0.9038,1.854,362.1,504.7,8193.5,8,"Aguanga","CA",33.485978,-116.82004
"1133","93451",5483,1.6873,1.1968,358.1,450.1,7871.3,10,"San Miguel","CA",35.818054,-120.63645
"1134","93265",5481.2,0.8673,1.9731,350.5,514.7,8275.7,8,"Springville","CA",36.150892,-118.76204
"1135","92004",5468.6,0.9299,1.0014,306.6,612,9094.6,14,"Borrego Springs","CA",33.184028,-116.26597
"1136","93501",5428.8,10.2873,1.9354,298.2,524.6,8470.6,11,"Mojave","CA",35.04535,-118.16141
"1137","93267",5422.6,0.6746,1.3914,309.8,508.9,8404.1,7,"Strathmore","CA",36.141864,-119.09411
"1138","93656",5326.5,1.6838,0.8285,291.3,503.4,8452.8,1,"Riverdale","CA",36.45185,-119.93651
"1139","90704",5316.8,0.6062,1.9119,356.3,444.7,7570.7,4,"Avalon","CA",33.368642,-118.40835
"1140","96101",5303.2,1.0597,1.9027,306.9,529,8350.6,16,"Alturas","CA",41.439363,-120.58771
"1141","95321",5302.9,0.5749,1.4235,316.2,555.2,8477.6,12,"Groveland","CA",37.840248,-120.04541
"1142","92036",5291,0.4963,1.1856,341.3,507,8001,9,"Julian","CA",33.02757,-116.53109
"1143","93434",5240.5,1.3794,4.5802,276.7,484.9,8340,2,"Guadalupe","CA",34.958896,-120.58014
"1144","95045",5234.2,1.0388,3.7165,358,442.3,7499.2,8,"San Juan Bautista","CA",36.829052,-121.52848
"1145","95655",5202.6,10.6529,22.573,356.1,338.9,6895.5,4,"Mather","CA",38.558073,-121.28737
"1146","93219",5183.9,1.0223,5.7125,244.3,511.4,8614,3,"Earlimart","CA",35.87368,-119.26362
"1147","94525",5170.6,9.0771,5.6655,371,407.3,7033.6,12,"Crockett","CA",38.05282,-122.2234
"1148","95423",5170.5,2.4512,1.8259,289.4,568.4,8491.7,14,"Clearlake Oaks","CA",39.037173,-122.65445
"1149","95663",5129.6,0.6512,2.8217,412.9,386.4,6695.2,6,"Penryn","CA",38.859227,-121.17565
"1150","96064",5096,1.0908,1.2568,291.2,528.7,8232.4,15,"Montague","CA",41.736424,-122.40008
"1151","96122",5081.7,0.4805,0.937,287.9,508.8,8068.4,12,"Portola","CA",39.801047,-120.48359
"1152","92823",5070.9,1.4192,25.4094,400.3,346.7,6597.3,2,"Brea","CA",33.918965,-117.83252
"1153","92363",5035.3,1.9753,0.9671,289.1,515.6,8005.9,15,"Needles","CA",34.808718,-114.62664
"1154","93650",4993.8,5.82,9.94,282.6,463.1,7715.6,7,"Fresno","CA",36.841454,-119.79832
"1155","96013",4984.1,0.7074,0.4336,277.5,520.3,8032.5,13,"Burney","CA",40.926289,-121.68452
"1156","95249",4970.9,0.9139,1.5486,296.5,506.4,7813.6,19,"San Andreas","CA",38.192823,-120.64285
"1157","95634",4946.4,1.7414,1.0818,310.6,473.3,7544.9,6,"Georgetown","CA",38.930207,-120.78557
"1158","93270",4941.9,0.4445,2.1919,293.2,458.3,7651.1,5,"Terra Bella","CA",35.94901,-119.03742
"1159","93430",4941.3,0.2132,3.0917,354.6,426.2,6976,11,"Cayucos","CA",35.459347,-120.88947
"1160","93643",4921.2,1.1182,1.0117,299.8,488.7,7665.8,14,"North Fork","CA",37.232047,-119.52006
"1161","92561",4856.3,2.3302,1.2317,356.6,429.2,6908.6,4,"Mountain Center","CA",33.632049,-116.55878
"1162","93602",4821.3,0.3758,0.9396,322.5,433.2,7090.8,6,"Auberry","CA",37.077273,-119.42982
"1163","93609",4769.1,0.5881,7.1495,275.3,438,7469,5,"Caruthers","CA",36.534599,-119.83592
"1164","95627",4764.7,1.9779,4.3796,319,401,6848.1,4,"Esparto","CA",38.744062,-121.99929
"1165","93926",4692.9,0.9862,2.7239,282.7,376.1,6881.7,8,"Gonzales","CA",36.518179,-121.42557
"1166","95237",4688.5,0.2866,3.0093,291,441.1,7128.2,6,"Lockeford","CA",38.162818,-121.14855
"1167","92233",4640.8,12.6573,2.1258,254.9,469.9,7479.3,4,"Calipatria","CA",33.131764,-115.51208
"1168","95379",4552.7,0.5493,1.0711,278,424.4,6903.8,11,"Tuolumne","CA",37.957978,-120.2297
"1169","95684",4525,0.5711,1.4911,307.5,413.3,6651.6,10,"Somerset","CA",38.60766,-120.5937
"1170","95633",4486.8,0.4989,1.0914,294.3,411.6,6690.2,10,"Garden Valley","CA",38.839773,-120.82881
"1171","94038",4463.8,0.8264,5.2893,369.9,318.4,5679.7,4,"Moss Beach","CA",37.52489,-122.50991
"1172","95987",4445.3,1.1089,2.379,270,381.3,6645.4,8,"Williams","CA",39.139543,-122.20563
"1173","93066",4439.6,0.6931,3.1821,378.2,324.9,5657.7,3,"Somis","CA",34.287679,-119.02059
"1174","94129",4415.4,2.1164,10.2708,386.4,239.5,5024.9,4,"San Francisco","CA",37.79984,-122.46167
"1175","93675",4357.1,1.3652,1.8378,256.6,431.3,6878.4,5,"Squaw Valley","CA",36.713181,-119.18327
"1176","95224",4284.4,0.4224,1.6897,312.7,394.2,6206.6,3,"Avery","CA",38.208553,-120.34876
"1177","91906",4247.5,3.8083,1.3472,262.5,381,6331,10,"Campo","CA",32.664307,-116.46513
"1178","96114",4234.8,0.5028,1.1398,310.2,340.7,5828.5,12,"Janesville","CA",40.295652,-120.51775
"1179","95912",4212.1,0.3908,1.1034,257.4,369.8,6306.6,6,"Arbuckle","CA",38.97159,-122.02725
"1180","93721",4154.3,12.8753,4.7201,195.9,417,6658.8,8,"Fresno","CA",36.733193,-119.78473
"1181","95570",4149.7,0.4907,1.472,240.9,413.3,6515.5,5,"Trinidad","CA",41.081726,-124.13112
"1182","96055",4087,0.5001,0.5279,233.5,416.1,6515.5,9,"Los Molinos","CA",40.041399,-122.09793
"1183","93527",4050.9,1.0646,2.3128,285.4,371.5,5907.8,10,"Inyokern","CA",35.734418,-117.89313
"1184","92382",4048.3,0.6638,1.228,266.2,344,5838.3,20,"Running Springs","CA",34.205626,-117.10499
"1185","95457",4047.2,1.6023,0.9425,248.9,392.9,6233.1,9,"Lower Lake","CA",38.911393,-122.599
"1186","94599",3999.5,1.539,2.0629,305.3,342.9,5531.3,4,"Yountville","CA",38.403011,-122.36228
"1187","93553",3979.1,4.6133,2.4533,250,358.3,5944,5,"Pearblossom","CA",34.487552,-117.89885
"1188","95982",3955.1,0.5621,1.1555,262.4,339.8,5727,6,"Sutter","CA",39.16855,-121.76465
"1189","92285",3913.1,1.3572,1.3903,232.2,422.4,6334.5,13,"Landers","CA",34.31039,-116.45012
"1190","95536",3896.2,0.4897,1.2592,248.2,366.9,5884.5,4,"Ferndale","CA",40.561448,-124.25781
